Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2017-07-14,8:30pm,USD,CPI y/y,High,1.6%,1.7%,1.9%
2017-07-14,8:30pm,USD,Retail Sales m/m,High,-0.2%,0.1%,-0.1%
2017-07-14,9:15pm,USD,Capacity Utilization Rate,Medium,76.6%,76.7%,76.4%
2017-07-14,9:15pm,USD,Industrial Production m/m,Medium,0.4%,0.3%,0.1%
2017-07-14,9:30pm,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-07-14,10:00pm,USD,Prelim UoM Consumer Sentiment,Medium,93.1,95.1,95.1
2017-07-14,10:00pm,USD,Business Inventories m/m,Non-economic,0.3%,0.3%,-0.2%
2017-07-14,10:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.7%,,2.6%
2017-07-17,6:30am,NZD,BusinessNZ Services Index,Non-economic,58.6,,58.8
2017-07-17,7:01am,GBP,Rightmove HPI m/m,Non-economic,0.1%,,-0.4%
2017-07-17,All Day,JPY,Bank Holiday,Low,,,
2017-07-17,10:00am,CNY,GDP q/y,High,6.9%,6.8%,6.9%
2017-07-17,10:00am,CNY,Industrial Production y/y,High,7.6%,6.5%,6.5%
2017-07-17,10:00am,CNY,Fixed Asset Investment ytd/y,Medium,8.6%,8.5%,8.6%
2017-07-17,10:00am,CNY,NBS Press Conference,Medium,,,
2017-07-17,10:00am,CNY,Retail Sales y/y,Non-economic,11.0%,10.6%,10.7%
2017-07-17,5:00pm,EUR,Final CPI y/y,Medium,1.3%,1.3%,1.3%
2017-07-17,5:00pm,EUR,Final Core CPI y/y,Non-economic,1.1%,1.1%,1.1%
2017-07-17,8:30pm,CAD,Foreign Securities Purchases,Medium,29.46B,9.78B,10.61B
2017-07-17,8:30pm,USD,Empire State Manufacturing Index,Medium,9.8,15.2,19.8
2017-07-18,6:45am,NZD,CPI q/q,High,0.0%,0.2%,1.0%
2017-07-18,9:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2017-07-18,9:30am,AUD,New Motor Vehicle Sales m/m,Non-economic,1.2%,,3.1%
2017-07-18,4:30pm,GBP,CPI y/y,High,2.6%,2.9%,2.9%
2017-07-18,4:30pm,GBP,PPI Input m/m,Medium,-0.4%,-0.8%,-0.7%
2017-07-18,4:30pm,GBP,RPI y/y,Medium,3.5%,3.6%,3.7%
2017-07-18,4:30pm,GBP,Core CPI y/y,Non-economic,2.4%,2.6%,2.6%
2017-07-18,4:30pm,GBP,HPI y/y,Non-economic,4.7%,3.0%,5.3%
2017-07-18,4:30pm,GBP,PPI Output m/m,Non-economic,0.0%,0.1%,0.1%
2017-07-18,5:00pm,EUR,German ZEW Economic Sentiment,Medium,17.5,17.8,18.6
2017-07-18,5:00pm,EUR,ZEW Economic Sentiment,Non-economic,35.6,37.2,37.7
2017-07-18,8:30pm,USD,Import Prices m/m,Medium,-0.2%,-0.2%,-0.1%
2017-07-18,9:30pm,GBP,BOE Gov Carney Speaks,High,,,
2017-07-18,10:00pm,USD,NAHB Housing Market Index,Non-economic,64,67,66
2017-07-18,10:37pm,NZD,GDT Price Index,Medium,0.2%,,-0.4%
2017-07-19,4:00am,USD,TIC Long-Term Purchases,Non-economic,91.9B,20.3B,9.7B
2017-07-19,8:30am,AUD,MI Leading Index m/m,Non-economic,-0.1%,,0.0%
2017-07-19,5:34pm,EUR,German 30-y Bond Auction,Non-economic,1.29|1.8,,1.02|2.0
2017-07-19,8:30pm,CAD,Manufacturing Sales m/m,Medium,1.1%,0.9%,0.4%
2017-07-19,8:30pm,USD,Building Permits,High,1.25M,1.20M,1.17M
2017-07-19,8:30pm,USD,Housing Starts,Medium,1.22M,1.16M,1.12M
2017-07-19,10:30pm,AUD,CB Leading Index m/m,Non-economic,0.1%,,0.5%
2017-07-19,10:30pm,USD,Crude Oil Inventories,High,-4.7M,-3.6M,-7.6M
2017-07-20,7:50am,JPY,Trade Balance,Non-economic,0.08T,0.12T,0.12T
2017-07-20,9:30am,AUD,Employment Change,High,14.0K,14.4K,38.0K
2017-07-20,9:30am,AUD,Unemployment Rate,High,5.6%,5.6%,5.6%
2017-07-20,9:30am,AUD,NAB Quarterly Business Confidence,Non-economic,7,,7
2017-07-20,11:10am,JPY,BOJ Outlook Report,High,,,
2017-07-20,11:10am,JPY,BOJ Policy Rate,High,-0.10%,-0.10%,-0.10%
2017-07-20,11:10am,JPY,Monetary Policy Statement,High,,,
2017-07-20,12:30pm,JPY,All Industries Activity m/m,Non-economic,-0.9%,-0.8%,2.3%
2017-07-20,2:00pm,CHF,Trade Balance,Non-economic,2.81B,2.89B,3.39B
2017-07-20,2:00pm,EUR,German PPI m/m,Non-economic,0.0%,-0.1%,-0.2%
2017-07-20,2:30pm,JPY,BOJ Press Conference,High,,,
2017-07-20,4:00pm,EUR,Current Account,Non-economic,30.1B,23.3B,23.5B
2017-07-20,4:30pm,GBP,Retail Sales m/m,High,0.6%,0.4%,-1.1%
2017-07-20,4:43pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.65|1.2,,1.40|1.8
2017-07-20,7:45pm,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
2017-07-20,7:45pm,EUR,Monetary Policy Statement,High,,,
2017-07-20,8:30pm,EUR,ECB Press Conference,High,,,
2017-07-20,8:30pm,USD,Unemployment Claims,High,233K,245K,248K
2017-07-20,8:30pm,USD,Philly Fed Manufacturing Index,Medium,19.5,23.4,27.6
2017-07-20,10:00pm,EUR,Consumer Confidence,Non-economic,-2,-1,-1
2017-07-20,10:00pm,USD,CB Leading Index m/m,Non-economic,0.6%,0.4%,0.2%
2017-07-20,10:30pm,USD,Natural Gas Storage,Non-economic,28B,39B,57B
2017-07-21,6:45am,NZD,Visitor Arrivals m/m,Non-economic,5.1%,,-1.4%
2017-07-21,10:40am,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2017-07-21,11:00am,NZD,Credit Card Spending y/y,Non-economic,8.3%,,7.6%
2017-07-21,12:15pm,AUD,RBA Gov Bullock Speaks,Non-economic,,,
2017-07-21,4:30pm,GBP,Public Sector Net Borrowing,Medium,6.3B,4.3B,6.4B
2017-07-21,8:30pm,CAD,Core Retail Sales m/m,High,-0.1%,0.0%,1.3%
2017-07-21,8:30pm,CAD,CPI m/m,High,-0.1%,-0.1%,0.1%
2017-07-21,8:30pm,CAD,Common CPI y/y,Medium,1.4%,,1.3%
2017-07-21,8:30pm,CAD,Median CPI y/y,Medium,1.6%,,1.5%
2017-07-21,8:30pm,CAD,Retail Sales m/m,Medium,0.6%,0.3%,0.7%
2017-07-21,8:30pm,CAD,Trimmed CPI y/y,Medium,1.2%,,1.2%
2017-07-21,8:30pm,CAD,Core CPI m/m,Non-economic,0.1%,,0.1%
2017-07-24,8:30am,JPY,Flash Manufacturing PMI,Non-economic,52.2,52.3,52.4
2017-07-24,3:00pm,EUR,French Flash Manufacturing PMI,Medium,55.4,54.6,54.8
2017-07-24,3:00pm,EUR,French Flash Services PMI,Medium,55.9,56.6,56.9
2017-07-24,3:30pm,EUR,German Flash Manufacturing PMI,Medium,58.3,59.1,59.6
2017-07-24,3:30pm,EUR,German Flash Services PMI,Medium,53.5,54.4,54.0
2017-07-24,4:00pm,EUR,Flash Manufacturing PMI,Medium,56.8,57.3,57.4
2017-07-24,4:00pm,EUR,Flash Services PMI,Medium,55.4,55.5,55.4
2017-07-24,All Day,All,OPEC-JMMC Meetings,Medium,,,
2017-07-24,6:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2017-07-24,8:30pm,CAD,Wholesale Sales m/m,Medium,0.9%,0.5%,0.8%
2017-07-24,9:00pm,CNY,CB Leading Index m/m,Non-economic,1.6%,,1.7%
2017-07-24,9:45pm,USD,Flash Manufacturing PMI,Non-economic,53.2,52.3,52.0
2017-07-24,9:45pm,USD,Flash Services PMI,Non-economic,54.2,54.3,54.2
2017-07-24,10:00pm,USD,Existing Home Sales,Medium,5.52M,5.59M,5.62M
2017-07-25,7:50am,JPY,Monetary Policy Meeting Minutes,Non-economic,,,
2017-07-25,2:00pm,EUR,German Import Prices m/m,Non-economic,-1.1%,-0.7%,-1.0%
2017-07-25,4:00pm,EUR,German ifo Business Climate,Medium,116.0,114.9,115.2
2017-07-25,5:34pm,GBP,30-y Bond Auction,Non-economic,1.83|2.2,,1.67|2.1
2017-07-25,6:00pm,GBP,CBI Industrial Order Expectations,Non-economic,10,12,16
2017-07-25,8:59pm,EUR,Belgian NBB Business Climate,Non-economic,-1.5,-1.9,-2.0
2017-07-25,9:00pm,USD,HPI m/m,Non-economic,0.4%,0.5%,0.6%
2017-07-25,9:00pm,USD,S&P/CS Composite-20 HPI y/y,Non-economic,5.7%,5.8%,5.8%
2017-07-25,9:59pm,USD,Richmond Manufacturing Index,Non-economic,14,7,7
2017-07-25,10:00pm,USD,CB Consumer Confidence,High,121.1,116.5,117.3
2017-07-26,1:00am,GBP,MPC Member Haldane Speaks,Medium,,,
2017-07-26,4:15am,NZD,RBNZ Assist Gov McDermott Speaks,High,,,
2017-07-26,6:45am,NZD,Trade Balance,Medium,242M,147M,74M
2017-07-26,7:50am,JPY,SPPI y/y,Non-economic,0.8%,0.8%,0.8%
2017-07-26,9:30am,AUD,CPI q/q,High,0.2%,0.4%,0.5%
2017-07-26,9:30am,AUD,Trimmed Mean CPI q/q,High,0.5%,0.5%,0.5%
2017-07-26,11:05am,AUD,RBA Gov Lowe Speaks,High,,,
2017-07-26,2:00pm,CHF,UBS Consumption Indicator,Non-economic,1.38,,1.32
2017-07-26,4:00pm,CHF,UBS Economic Expectations,Non-economic,34.7,,20.7
2017-07-26,4:30pm,GBP,Prelim GDP q/q,High,0.3%,0.3%,0.2%
2017-07-26,4:30pm,GBP,High Street Lending,Non-economic,40.2K,39.9K,40.3K
2017-07-26,4:30pm,GBP,Index of Services 3m/3m,Non-economic,0.4%,0.4%,0.2%
2017-07-26,10:00pm,USD,New Home Sales,Medium,610K,615K,605K
2017-07-26,10:30pm,USD,Crude Oil Inventories,High,-7.2M,-3.3M,-4.7M
2017-07-27,2:00am,USD,FOMC Statement,High,,,
2017-07-27,2:00am,USD,Federal Funds Rate,Medium,1.25%,1.25%,1.25%
2017-07-27,9:30am,AUD,Import Prices q/q,Non-economic,-0.1%,0.7%,1.2%
2017-07-27,2:00pm,EUR,German GfK Consumer Climate,Non-economic,10.8,10.7,10.6
2017-07-27,3:00pm,EUR,Spanish Unemployment Rate,Medium,17.2%,17.8%,18.8%
2017-07-27,4:00pm,EUR,M3 Money Supply y/y,Medium,5.0%,5.0%,4.9%
2017-07-27,4:00pm,EUR,Private Loans y/y,Non-economic,2.6%,2.7%,2.6%
2017-07-27,6:00pm,GBP,CBI Realized Sales,Non-economic,22,10,12
2017-07-27,8:30pm,USD,Core Durable Goods Orders m/m,High,0.2%,0.4%,0.3%
2017-07-27,8:30pm,USD,Unemployment Claims,High,244K,240K,234K
2017-07-27,8:30pm,USD,Durable Goods Orders m/m,Medium,6.5%,3.5%,-0.8%
2017-07-27,8:30pm,USD,Goods Trade Balance,Non-economic,-63.9B,-65.0B,-66.3B
2017-07-27,8:30pm,USD,Prelim Wholesale Inventories m/m,Non-economic,0.6%,0.3%,0.4%
2017-07-27,10:30pm,USD,Natural Gas Storage,Non-economic,17B,28B,28B
2017-07-28,6:46am,GBP,GfK Consumer Confidence,Non-economic,-12,-11,-10
2017-07-28,7:30am,JPY,Household Spending y/y,Non-economic,2.3%,0.6%,-0.1%
2017-07-28,7:30am,JPY,National Core CPI y/y,Non-economic,0.4%,0.4%,0.4%
2017-07-28,7:30am,JPY,Tokyo Core CPI y/y,Non-economic,0.2%,0.1%,0.0%
2017-07-28,7:30am,JPY,Unemployment Rate,Non-economic,2.8%,3.0%,3.1%
2017-07-28,7:50am,JPY,BOJ Summary of Opinions,Non-economic,,,
2017-07-28,7:50am,JPY,Retail Sales y/y,Non-economic,2.1%,2.3%,2.1%
2017-07-28,9:30am,AUD,PPI q/q,Non-economic,0.5%,0.6%,0.5%
2017-07-28,1:30pm,EUR,French Flash GDP q/q,Non-economic,0.5%,0.5%,0.5%
2017-07-28,All Day,EUR,German Prelim CPI m/m,Medium,0.4%,0.2%,0.2%
2017-07-28,2:45pm,EUR,French Consumer Spending m/m,Non-economic,-0.8%,-0.3%,0.9%
2017-07-28,2:45pm,EUR,French Prelim CPI m/m,Non-economic,-0.3%,-0.4%,0.0%
2017-07-28,3:00pm,CHF,KOF Economic Barometer,Medium,106.8,105.9,105.8
2017-07-28,3:00pm,EUR,Spanish Flash CPI y/y,Medium,1.5%,1.5%,1.5%
2017-07-28,3:00pm,EUR,Spanish Flash GDP q/q,Medium,0.9%,0.9%,0.8%
2017-07-28,5:14pm,EUR,Italian 10-y Bond Auction,Non-economic,2.16|1.7,,2.16|1.3
2017-07-28,8:30pm,CAD,GDP m/m,High,0.6%,0.2%,0.2%
2017-07-28,8:30pm,USD,Advance GDP q/q,High,2.6%,2.5%,1.4%
2017-07-28,8:30pm,USD,Advance GDP Price Index q/q,Medium,1.0%,1.3%,1.9%
2017-07-28,8:30pm,USD,Employment Cost Index q/q,Medium,0.5%,0.6%,0.8%
2017-07-28,10:00pm,USD,Revised UoM Consumer Sentiment,Medium,93.4,93.2,93.1
2017-07-28,10:00pm,USD,Revised UoM Inflation Expectations,Non-economic,2.6%,,2.7%
2017-07-29,1:20am,USD,FOMC Member Kashkari Speaks,Medium,,,
2017-07-31,6:45am,NZD,Building Consents m/m,Non-economic,-1.0%,,6.9%
2017-07-31,7:50am,JPY,Prelim Industrial Production m/m,Non-economic,1.6%,1.6%,-3.6%
2017-07-31,9:00am,AUD,HIA New Home Sales m/m,Non-economic,-6.9%,,1.1%
2017-07-31,9:00am,AUD,MI Inflation Gauge m/m,Non-economic,0.1%,,0.1%
2017-07-31,9:00am,CNY,Manufacturing PMI,Medium,51.4,51.5,51.7
2017-07-31,9:00am,CNY,Non-Manufacturing PMI,Medium,54.5,,54.9
2017-07-31,9:00am,NZD,ANZ Business Confidence,Medium,19.4,,24.8
2017-07-31,9:30am,AUD,Private Sector Credit m/m,Non-economic,0.6%,0.4%,0.4%
2017-07-31,1:00pm,JPY,Housing Starts y/y,Non-economic,1.7%,0.1%,-0.3%
2017-07-31,2:00pm,EUR,German Retail Sales m/m,Medium,1.1%,0.1%,0.5%
2017-07-31,4:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,11.1%,11.2%,11.3%
2017-07-31,4:30pm,GBP,Net Lending to Individuals m/m,Medium,5.6B,4.9B,5.7B
2017-07-31,4:30pm,GBP,M4 Money Supply m/m,Non-economic,-0.2%,0.2%,-0.1%
2017-07-31,4:30pm,GBP,Mortgage Approvals,Non-economic,65K,65K,65K
2017-07-31,5:00pm,EUR,Core CPI Flash Estimate y/y,Medium,1.2%,1.1%,1.1%
2017-07-31,5:00pm,EUR,CPI Flash Estimate y/y,Medium,1.3%,1.3%,1.3%
2017-07-31,5:00pm,EUR,Italian Prelim CPI m/m,Non-economic,0.1%,0.0%,-0.1%
2017-07-31,5:00pm,EUR,Unemployment Rate,Non-economic,9.1%,9.2%,9.2%
2017-07-31,8:30pm,CAD,RMPI m/m,Medium,-3.7%,-3.2%,-1.7%
2017-07-31,8:30pm,CAD,IPPI m/m,Non-economic,-1.0%,-0.3%,0.1%
2017-07-31,9:45pm,USD,Chicago PMI,Medium,58.9,60.8,65.7
2017-07-31,10:00pm,USD,Pending Home Sales m/m,Medium,1.5%,0.9%,-0.7%
2017-08-01,2:00am,USD,Loan Officer Survey,Non-economic,,,
2017-08-01,7:30am,AUD,AIG Manufacturing Index,Non-economic,56.0,,55.0
2017-08-01,8:30am,JPY,Final Manufacturing PMI,Non-economic,52.1,52.2,52.2
2017-08-01,9:45am,CNY,Caixin Manufacturing PMI,Medium,51.1,50.5,50.4
2017-08-01,11:45am,JPY,10-y Bond Auction,Non-economic,0.07|4.2,,0.08|4.8
2017-08-01,12:30pm,AUD,RBA Rate Statement,High,,,
2017-08-01,12:30pm,AUD,Cash Rate,Medium,1.50%,1.50%,1.50%
2017-08-01,1:00pm,JPY,BOJ Core CPI y/y,Non-economic,0.3%,0.2%,0.3%
2017-08-01,2:00pm,GBP,Nationwide HPI m/m,Non-economic,0.3%,-0.1%,1.1%
2017-08-01,All Day,CHF,Bank Holiday,Low,,,
2017-08-01,2:30pm,AUD,Commodity Prices y/y,Non-economic,17.1%,,23.7%
2017-08-01,3:15pm,EUR,Spanish Manufacturing PMI,Medium,54.0,54.9,54.7
2017-08-01,3:45pm,EUR,Italian Manufacturing PMI,Non-economic,55.1,55.2,55.2
2017-08-01,3:50pm,EUR,French Final Manufacturing PMI,Non-economic,54.9,55.4,55.4
2017-08-01,3:55pm,EUR,German Final Manufacturing PMI,Non-economic,58.1,58.3,58.3
2017-08-01,3:55pm,EUR,German Unemployment Change,Non-economic,-9K,-4K,6K
2017-08-01,4:00pm,EUR,Final Manufacturing PMI,Non-economic,56.6,56.8,56.8
2017-08-01,4:30pm,GBP,Final Manufacturing PMI,High,55.1,54.4,54.2
2017-08-01,5:00pm,EUR,Prelim Flash GDP q/q,Medium,0.6%,0.6%,0.6%
2017-08-01,5:38pm,GBP,10-y Bond Auction,Non-economic,1.27|2.6,,1.38|2.3
2017-08-01,8:30pm,USD,Core PCE Price Index m/m,Medium,0.1%,0.1%,0.1%
2017-08-01,8:30pm,USD,Personal Spending m/m,Medium,0.1%,0.1%,0.2%
2017-08-01,8:30pm,USD,Personal Income m/m,Non-economic,0.0%,0.4%,0.3%
2017-08-01,9:30pm,CAD,Manufacturing PMI,Non-economic,55.5,,54.7
2017-08-01,9:45pm,USD,Final Manufacturing PMI,Non-economic,53.3,53.2,53.2
2017-08-01,10:00pm,USD,ISM Manufacturing PMI,High,56.3,56.4,57.8
2017-08-01,10:00pm,USD,Construction Spending m/m,Non-economic,-1.3%,0.4%,0.3%
2017-08-01,10:00pm,USD,ISM Manufacturing Prices,Non-economic,62.0,56.5,55.0
2017-08-01,All Day,USD,Wards Total Vehicle Sales,Non-economic,16.7M,16.8M,16.6M
2017-08-01,10:18pm,NZD,GDT Price Index,Medium,-1.6%,,0.2%
2017-08-01,All Day,USD,Total Vehicle Sales,Non-economic,16.7M,16.8M,16.5M
2017-08-02,6:45am,NZD,Employment Change q/q,High,-0.2%,0.7%,1.1%
2017-08-02,6:45am,NZD,Unemployment Rate,High,4.8%,4.8%,4.9%
2017-08-02,6:45am,NZD,Labor Cost Index q/q,Non-economic,0.4%,0.5%,0.4%
2017-08-02,7:01am,GBP,BRC Shop Price Index y/y,Non-economic,-0.4%,,-0.3%
2017-08-02,7:50am,JPY,Monetary Base y/y,Non-economic,15.6%,16.6%,17.0%
2017-08-02,9:30am,AUD,Building Approvals m/m,Medium,10.9%,1.2%,-5.4%
2017-08-02,1:00pm,JPY,Consumer Confidence,Non-economic,43.8,43.5,43.3
2017-08-02,1:45pm,CHF,SECO Consumer Climate,Non-economic,-3,-3,-8
2017-08-02,3:00pm,EUR,Spanish Unemployment Change,Medium,-26.9K,-66.5K,-98.3K
2017-08-02,3:15pm,CHF,Retail Sales y/y,Non-economic,1.5%,1.3%,-0.8%
2017-08-02,3:30pm,CHF,Manufacturing PMI,Non-economic,60.9,58.9,60.1
2017-08-02,4:30pm,GBP,Construction PMI,High,51.9,54.3,54.8
2017-08-02,5:00pm,EUR,PPI m/m,Non-economic,-0.1%,-0.1%,-0.3%
2017-08-02,5:34pm,EUR,German 10-y Bond Auction,Non-economic,0.49|1.5,,0.59|1.4
2017-08-02,8:15pm,USD,ADP Non-Farm Employment Change,High,178K,187K,191K
2017-08-02,10:30pm,USD,Crude Oil Inventories,High,-1.5M,-3.2M,-7.2M
2017-08-03,7:30am,AUD,AIG Services Index,Non-economic,56.4,,54.8
2017-08-03,8:58am,NZD,ANZ Commodity Prices m/m,Non-economic,-0.8%,,2.1%
2017-08-03,9:30am,AUD,Goods Trade Balance,High,0.86B,1.78B,2.02B
2017-08-03,9:45am,CNY,Caixin Services PMI,Non-economic,51.5,51.9,51.6
2017-08-03,3:15pm,EUR,Spanish Services PMI,Non-economic,57.6,58.4,58.3
2017-08-03,3:45pm,EUR,Italian Services PMI,Non-economic,56.3,54.2,53.6
2017-08-03,3:50pm,EUR,French Final Services PMI,Non-economic,56.0,55.9,55.9
2017-08-03,3:55pm,EUR,German Final Services PMI,Non-economic,53.1,53.5,53.5
2017-08-03,4:00pm,EUR,ECB Economic Bulletin,Non-economic,,,
2017-08-03,4:00pm,EUR,Final Services PMI,Non-economic,55.4,55.4,55.4
2017-08-03,4:30pm,GBP,Final Services PMI,High,53.8,53.6,53.4
2017-08-03,4:45pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.27|1.9,,1.65|1.2
2017-08-03,5:00pm,EUR,Retail Sales m/m,Non-economic,0.5%,0.0%,0.4%
2017-08-03,5:06pm,EUR,French 10-y Bond Auction,Non-economic,0.75|2.1,,0.82|2.0
2017-08-03,7:00pm,GBP,BOE Monetary Policy Report,High,,,
2017-08-03,7:00pm,GBP,Monetary Policy Summary,High,,,
2017-08-03,7:00pm,GBP,MPC Official Bank Rate Votes,High,2-0-6,2-0-6,3-0-5
2017-08-03,7:00pm,GBP,Official Bank Rate,High,0.25%,0.25%,0.25%
2017-08-03,7:00pm,GBP,Asset Purchase Facility,Medium,435B,435B,435B
2017-08-03,7:00pm,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-8,0-0-8,0-0-8
2017-08-03,7:30pm,GBP,BOE Gov Carney Speaks,High,,,
2017-08-03,7:30pm,USD,Challenger Job Cuts y/y,Non-economic,-37.6%,,-19.3%
2017-08-03,8:30pm,USD,Unemployment Claims,High,240K,242K,245K
2017-08-03,9:45pm,USD,Final Services PMI,Non-economic,54.7,54.2,54.2
2017-08-03,10:00pm,USD,ISM Services PMI,High,53.9,56.9,57.4
2017-08-03,10:00pm,USD,Factory Orders m/m,Medium,3.0%,2.9%,-0.3%
2017-08-03,10:30pm,USD,Natural Gas Storage,Non-economic,20B,23B,17B
2017-08-04,8:00am,JPY,Average Cash Earnings y/y,Non-economic,-0.4%,0.5%,0.6%
2017-08-04,9:30am,AUD,RBA Monetary Policy Statement,High,,,
2017-08-04,9:30am,AUD,Retail Sales m/m,High,0.3%,0.2%,0.6%
2017-08-04,2:00pm,EUR,German Factory Orders m/m,Non-economic,1.0%,0.6%,1.1%
2017-08-04,4:00pm,EUR,Italian Retail Sales m/m,Non-economic,0.6%,0.1%,0.0%
2017-08-04,4:10pm,EUR,Retail PMI,Non-economic,51.0,,53.2
2017-08-04,8:30pm,CAD,Employment Change,High,10.9K,13.1K,45.3K
2017-08-04,8:30pm,CAD,Trade Balance,High,-3.6B,-1.3B,-1.4B
2017-08-04,8:30pm,CAD,Unemployment Rate,High,6.3%,6.5%,6.5%
2017-08-04,8:30pm,USD,Average Hourly Earnings m/m,High,0.3%,0.3%,0.2%
2017-08-04,8:30pm,USD,Non-Farm Employment Change,High,209K,182K,231K
2017-08-04,8:30pm,USD,Unemployment Rate,High,4.3%,4.3%,4.4%
2017-08-04,8:30pm,USD,Trade Balance,Non-economic,-43.6B,-43.9B,-46.4B
2017-08-04,10:00pm,CAD,Ivey PMI,Medium,60.0,59.2,61.6
2017-08-07,All Day,AUD,Bank Holiday,Low,,,
2017-08-07,7:30am,AUD,AIG Construction Index,Non-economic,60.5,,56.0
2017-08-07,9:30am,AUD,ANZ Job Advertisements m/m,Non-economic,1.5%,,2.7%
2017-08-07,11:00am,NZD,Inflation Expectations q/q,High,2.09%,,2.17%
2017-08-07,1:00pm,JPY,Leading Indicators,Non-economic,106.3%,106.2%,104.6%
2017-08-07,2:00pm,EUR,German Industrial Production m/m,Non-economic,-1.1%,0.2%,1.2%
2017-08-07,3:00pm,CHF,Foreign Currency Reserves,Non-economic,714B,,694B
2017-08-07,3:15pm,CHF,CPI m/m,Medium,-0.3%,-0.3%,-0.1%
2017-08-07,3:30pm,GBP,Halifax HPI m/m,Medium,0.4%,0.3%,-0.9%
2017-08-07,4:30pm,EUR,Sentix Investor Confidence,Non-economic,27.7,27.8,28.3
2017-08-07,All Day,CAD,Bank Holiday,Low,,,
2017-08-08,1:25am,USD,FOMC Member Kashkari Speaks,Medium,,,
2017-08-08,3:00am,USD,Consumer Credit m/m,Non-economic,12.4B,15.6B,18.3B
2017-08-08,7:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,0.9%,,1.2%
2017-08-08,7:50am,JPY,Bank Lending y/y,Non-economic,3.3%,3.3%,3.3%
2017-08-08,7:50am,JPY,Current Account,Non-economic,1.52T,1.51T,1.40T
2017-08-08,9:30am,AUD,NAB Business Confidence,Medium,12,,8
2017-08-08,10:19am,CNY,Trade Balance,Medium,321B,294B,294B
2017-08-08,10:48am,CNY,USD-Denominated Trade Balance,Non-economic,46.7B,45.4B,42.8B
2017-08-08,11:45am,JPY,30-y Bond Auction,Non-economic,0.88|3.9,,0.88|3.6
2017-08-08,1:05pm,JPY,Economy Watchers Sentiment,Non-economic,49.7,50.1,50.0
2017-08-08,1:45pm,CHF,Unemployment Rate,Non-economic,3.2%,3.2%,3.2%
2017-08-08,2:00pm,EUR,German Trade Balance,Non-economic,21.2B,20.8B,20.3B
2017-08-08,2:45pm,EUR,French Gov Budget Balance,Non-economic,-62.3B,,-66.4B
2017-08-08,2:45pm,EUR,French Trade Balance,Non-economic,-4.7B,-5.1B,-4.4B
2017-08-08,6:00pm,USD,NFIB Small Business Index,Non-economic,105.2,103.6,103.6
2017-08-08,10:00pm,USD,JOLTS Job Openings,Medium,6.16M,5.74M,5.70M
2017-08-08,10:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,52.2,50.6,50.2
2017-08-09,6:35am,AUD,RBA Assist Gov Kent Speaks,Medium,,,
2017-08-09,7:50am,JPY,M2 Money Stock y/y,Non-economic,4.0%,3.9%,3.9%
2017-08-09,8:30am,AUD,Westpac Consumer Sentiment,Non-economic,-1.2%,,0.4%
2017-08-09,9:30am,AUD,Home Loans m/m,Non-economic,0.5%,1.5%,1.1%
2017-08-09,9:32am,CNY,CPI y/y,Medium,1.4%,1.5%,1.5%
2017-08-09,9:32am,CNY,PPI y/y,Medium,5.5%,5.6%,5.5%
2017-08-09,1:57pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,26.3%,,31.1%
2017-08-09,4:00pm,EUR,Italian Industrial Production m/m,Non-economic,1.1%,0.2%,0.7%
2017-08-09,8:13pm,CAD,Housing Starts,Non-economic,222K,204K,213K
2017-08-09,8:30pm,CAD,Building Permits m/m,Medium,2.5%,-1.8%,10.7%
2017-08-09,8:30pm,USD,Prelim Nonfarm Productivity q/q,Medium,0.9%,0.7%,0.0%
2017-08-09,8:30pm,USD,Prelim Unit Labor Costs q/q,Medium,0.6%,1.1%,2.2%
2017-08-09,10:00pm,USD,Final Wholesale Inventories m/m,Non-economic,0.7%,0.6%,0.6%
2017-08-09,10:30pm,USD,Crude Oil Inventories,High,-6.5M,-2.6M,-1.5M
2017-08-10,1:01am,USD,10-y Bond Auction,Non-economic,2.25|2.2,,2.33|2.4
2017-08-10,5:00am,NZD,Official Cash Rate,High,1.75%,1.75%,1.75%
2017-08-10,5:00am,NZD,RBNZ Rate Statement,High,,,
2017-08-10,5:00am,NZD,RBNZ Monetary Policy Statement,Medium,,,
2017-08-10,6:00am,NZD,RBNZ Press Conference,High,,,
2017-08-10,7:01am,GBP,RICS House Price Balance,Non-economic,1%,9%,7%
2017-08-10,7:50am,JPY,Core Machinery Orders m/m,Non-economic,-1.9%,3.6%,-3.6%
2017-08-10,7:50am,JPY,PPI y/y,Non-economic,2.6%,2.4%,2.2%
2017-08-10,9:00am,AUD,MI Inflation Expectations,Non-economic,4.2%,,4.4%
